PD						ISG	A independent, scientific non-profit association formed in 2002 with the purpose of improving the quality of treatment for sarcoma.	ncit:C174965	Italian Sarcoma Group	
PD						BOCG	A cooperative group of individuals working with pediatric osteosarcoma.	ncit:C180373	Brazilian Group and Scandinavian Group	
PD						SSG	A research organization in Scandinavia involved in the understanding, diagnosis, treatment and prognosis of sarcoma in children and adolescents.	ncit:C174961	Scandinavian Sarcoma Group	
PD						GEIS	A scientific society formed by professionals from more than sixty medical centers across Spain. This group includes surgeons, pediatricians, oncologic radiation therapy specialists, pathologists and molecular researchers.	ncit:C180341	Spanish Sarcoma Group	
PD						MRC	A publicly funded organization that is part of United Kingdom Research and Innovation, and is dedicated to improving human health through world-class medical research.	ncit:C168892	Medical Research Council	
PD						CRCTU	A research organization in the United Kingdom specializing in the design and delivery of every aspect of clinical trials of all phases in adults and children, from concept to publication.	ncit:C174966	Cancer Research Clinical Trials Unit	
PD						UCL	A public research university located in London, England.	ncit:C174967	University College of London	
VD	DATA_SOURCE	Code	Mandatory	The person or authoritative body who provided the information.	ncit:C16493	_undefined_	_undefined_	_undefined_		
PD						Registry	Cancer registries gather a wide variety of specific information on cancer patients that can be analyzed to identify health disparity trends in cancer incidence, mortality and patient survival.	ncit:C15753		
PD						Therapeutic Trial	A clinical study that involves administering of exposure to the agent/agents to subjects with particular disease to elucidate the most appropriate treatment for a specific medical condition, or to prolong or improve the patient's life.	ncit:C39536		
VD	RANDOMIZED_STATUS	Code	Mandatory	The allocation of individuals to groups by chance, especially in order to control the variables in an experiment.	ncit:C25196	_undefined_	_undefined_	_undefined_		
PD						Randomized	The allocation of individuals to groups by chance, especially in order to control the variables in an experiment.	ncit:C25196		
PD						Non-Randomized	A clinical trial in which participants may choose or be assigned into groups by researchers. Their assignment is not random.	ncit:C93043		
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998		
PD						Not Reported	Not provided or available.	ncit:C43234		
VD	STUDY_ID	Code	Mandatory	A sequence of characters used to identify, name, or characterize the study.	ncit:C83082	_undefined_	_undefined_	_undefined_		
PD						AOST0331/EURAMOS1	The identifier AOST0331/EURAMOS1 assigned to a study in an OS clinical trial.	ncit:C180361		
PD						Sarcome13/OS2016	The identifier Sarcome13/OS2016 assigned to a study in an OS clinical trial.	ncit:C180370		
PD						OS2006	The identifier OS2006 assigned to a study in an OS clinical trial.	ncit:C180367		
PD						REGOBONE	The identifier REGOBONE assigned to a study in an OS clinical trial.	ncit:C180369		
PD						P9754	The identifier P9754 assigned to a study in an OS clinical trial.	ncit:C180368		
PD						INT133	The identifier INT133 assigned to a study in an OS clinical trial.	ncit:C180366		
PD						AOST0221	The identifier AOST0221 assigned to a study in an OS clinical trial.	ncit:C180360		
PD						AOST0121	The identifier AOST0121 assigned to a study in an OS clinical trial.	ncit:C180358		
PD						AOST01P1	The identifier AOST01P1 assigned to a study in an OS clinical trial.	ncit:C180359		
PD						AOST1321	The identifier AOST1321 assigned to a study in an OS clinical trial.	ncit:C180362		
PD						AOST1421	The identifier AOST1421 assigned to a study in an OS clinical trial.	ncit:C180363		
PD						CCG-7942	The identifier CCG-7942 assigned to a study in an OS clinical trial.	ncit:C180365		
PD						CCG-782	The identifier CCG-782 assigned to a study in an OS clinical trial.	ncit:C180364		
VD	AGE_AT_ENROLLMENT	Number	Mandatory	Age of subject (in days) when the subject enrolled in the study.	ncit:C168843	_undefined_	_undefined_	_undefined_		
VD	TREATMENT_ARM	Code	Mandatory	A specific treatment plan within a clinical trial that describes the activities a subject will be involved in as he or she progresses through the study.	ncit:C15538	_undefined_	_undefined_	_undefined_		
PD						MAP-GR	A control arm for patients receiving a regimen of methotrexate, doxorubicin and cisplatin (MAP) after good response to the MAP regimen pre-operatively.	ncit:C186769		
PD						MAP-IFN-GR	An experimental treatment arm for patients receiving a regimen of methotrexate, doxorubicin and cisplatin (MAP) plus interferon (IFN) post-operatively after good response to the MAP regimen pre-operatively.	ncit:C186770		
PD						MAP-PR	A control arm for patients receiving a regimen of methotrexate, doxorubicin and cisplatin (MAP) after poor response to the MAP regimen pre-operatively.	ncit:C186771		
PD						MAP-IE-PR	An experimental treatment arm for patients receiving a regimen of methotrexate, doxorubicin and cisplatin (MAP) plus a regimen of ifosfamide and etoposide (IE) post-operatively after poor response to the MAP regimen pre-operatively.	ncit:C186772		
PD						MAP-NR	A control arm for patients receiving a regimen of methotrexate, doxorubicin and cisplatin (MAP) with no response.	ncit:C186773		
PD						MAP	A regimen consisting of cisplatin, doxorubicin, and methotrexate that can be used in the treatment of osteosarcoma.	ncit:C67339		
PD						POSTOP-CHEMO	A treatment arm for patients receiving postoperative chemotherapy.	ncit:C186775		
PD						POSTOP-CHEMO-MIF	A treatment arm for patients receiving mifepristone as part of the postoperative chemotherapy.	ncit:C1867763		
PD						CHEMO-ZOL	A treatment arm for patients receiving chemotherapy in combination with zoledronic acid.	ncit:C186777		
PD						CHEMO	The use of synthetic or naturally-occurring chemicals for the treatment of diseases.	ncit:C15632		
PD						REG-ACTIVE	An experimental treatment arm for patients receiving regorafenib as the active drug.	ncit:C186778		
PD						REG-PLACEBO	A control arm for patients receiving placebo instead of the experimental drug regorafenib.	ncit:C186779		
PD						DOX	The hydrochloride salt of doxorubicin, an anthracycline antibiotic with antineoplastic activity. Doxorubicin, isolated from the bacterium Streptomyces peucetius var. caesius, is the hydroxylated congener of daunorubicin. Doxorubicin intercalates between base pairs in the DNA helix, thereby preventing DNA replication and ultimately inhibiting protein synthesis. Additionally, doxorubicin inhibits topoisomerase II which results in an increased and stabilized cleavable enzyme-DNA linked complex during DNA replication and subsequently prevents the ligation of the nucleotide strand after double-strand breakage. Doxorubicin also forms oxygen free radicals resulting in cytotoxicity secondary to lipid peroxidation of cell membrane lipids; the formation of oxygen free radicals also contributes to the toxicity of the anthracycline antibiotics, namely the cardiac and cutaneous vascular effects.	ncit:C1326		
PD						DOX-IFOS	A regimen consisting of doxorubicin and ifosfamide used for the treatment of unresectable soft tissue sarcoma.	ncit:C63686		
										
										
DD	Protocol									
TD	Disease Phase Timing									
TG	One row per subject per disease phase(s)									
VD	DISEASE_PHASE	Code	Mandatory	The stage or period of an individual's disease.	ncit:C168878	_undefined_	_undefined_	_undefined_		
PD						Initial Diagnosis	The first diagnosis of the individual's condition.	ncit:C156813	Note: Disease phase could be "Initial Diagnosis" phase, or a "Relapse/Progression" phase.	
PD						Relapse	The return of a disease after a period of remission.	ncit:C38155		
PD						Progression	The worsening of a disease over time.	ncit:C17747		
PD						Relapse/Progression	Either the return of the disease or the progression of the disease.	ncit:C174991		
VD	DISEASE_PHASE_NUMBER	Number	Mandatory	The number of the disease phase.	ncit:C173258	_undefined_	_undefined_	_undefined_		
VD	AGE_AT_DISEASE_PHASE	Number	Mandatory	Age in days when the diagnosis was made for the disease phase.	ncit:C168972	_undefined_	_undefined_	_undefined_		
VD	YEAR_AT_DISEASE_PHASE	Number	Mandatory	Year when the diagnosis was made for the disease phase.	ncit:C168823	_undefined_	_undefined_	_undefined_		
										
										
DD	Protocol									
TD	Course Timing									
TG	One row per subject per course(s)									
VD	COURSE	Code	Mandatory	The type of protocol treatment course administered.	ncit:C168807	_undefined_	_undefined_	_undefined_		
PD						Neo-Adjuvant	Therapy administered prior to the initial therapy.	ncit:C158708		
PD						Adjuvant	Treatment that is given after initial therapy to kill any remaining cancer cells.	ncit:C15679		
PD						Chemotherapy Alone	The use of synthetic or naturally-occurring chemicals for the treatment of diseases.	ncit:C15632		
PD						Maintenance	Continuation of treatment for an extended period of time to prevent relapse.	ncit:C15688		
VD	COURSE_NUMBER	Number	Mandatory	The number assigned to a course of therapeutic agent administration, indicating where a particular course of treatment falls within a sequence of treatments.	ncit:C166235	_undefined_	_undefined_	_undefined_		
VD	AGE_AT_COURSE_START	Number	Mandatory	Age of subject (in days) at the start of the course.	ncit:C168850	_undefined_	_undefined_	_undefined_		
VD	AGE_AT_COURSE_END	Number	Mandatory	Age of subject (in days) at the end of the course.	ncit:C168851	_undefined_	_undefined_	_undefined_		
VD	AGE_AT_TXASSIGN	Number	Mandatory	Age of subject (in days) when their neutrophil count exceeded a threshold of 500 (ANC/mm3) during the course.	ncit:C168852	_undefined_	_undefined_	_undefined_		
										
										
DD	Protocol									
TD	Off Protocol Therapy/Study									
TG	One row per subject per off-protocol therapy/study per reason off									
VD	AGE_OFF	Number	Mandatory	Age of subject (in days) when subject was off therapy or study.	ncit:C172678	_undefined_	_undefined_	_undefined_		
VD	DISEASE_PHASE	Code	Mandatory	The stage or period of an individual's disease.	ncit:C168878	_undefined_	_undefined_	_undefined_		
PD						Initial Diagnosis	The first diagnosis of the individual's condition.	ncit:C156813		
PD						Relapse	The return of a disease after a period of remission.	ncit:C38155		
PD						Progression	The worsening of a disease over time.	ncit:C17747		
PD						Relapse/Progression	Either the return of the disease or the progression of the disease.	ncit:C174991		
VD	DISEASE_PHASE_NUMBER	Number	Mandatory	The number of the disease phase.	ncit:C173258	_undefined_	_undefined_	_undefined_		
VD	COURSE	Code	Mandatory	The type of protocol treatment course administered.	ncit:C168807	_undefined_	_undefined_	_undefined_		
PD						Induction	The first choice of treatment for a particular type of cancer.	ncit:C158876		
PD						Consolidation	Treatment that is given after initial therapy to kill any remaining cancer cells.	ncit:C15679		
PD						Maintenance	Continuation of treatment for an extended period of time to prevent relapse.	ncit:C15688		
VD	COURSE_NUMBER	Number	Mandatory	The number assigned to a course of therapeutic agent administration, indicating where a particular course of treatment falls within a sequence of treatments.	ncit:C166235	_undefined_	_undefined_	_undefined_		
VD	OFF_TYPE	Code	Mandatory	The code used to designate that the subject went off therapy or off the study.	ncit:C173256	_undefined_	_undefined_	_undefined_		
PD						Protocol Therapy	No longer receiving protocol therapy.	ncit:C173257		
PD						Study	No longer participating in a study; not being followed and will not be retreated.	ncit:C29851		
VD	REASON_OFF	Code	Mandatory	The reason a subject went off the therapy or study.	ncit:C173519	_undefined_	_undefined_	_undefined_		
PD						Death	Specifies whether the life of an entity has ceased.	ncit:C93546	Note: If multiple reasons for off "Protocol Therapy" or off "Study", include one observation per reason.	
PD						Completion of Planned Therapy	The end of the planned treatment.	ncit:C168935		
PD						Physician Decision	A position, opinion or judgment reached after consideration by a physician with reference to subject.	ncit:C48250		
PD						Subject/Guardian Refused Further Treatment	The subject or their guardian has refused further treatment.	ncit:C168934		
PD						Disease Progression	A process that manifests as the worsening of a disease over time.	ncit:C17747		
PD						Development of SMN	A malignant neoplasm that arises from a pre-existing lower grade lesion, or as a result of a primary lesion that has spread to secondary sites, or due to a complication of a cancer treatment.	ncit:C4968		
PD						Adverse Event	Any unfavorable or unintended disease, sign, or symptom (including an abnormal laboratory finding) that is temporally associated with the use of a medical treatment or procedure, and that may or may not be considered related to the medical treatment or procedure. Such events can be related to the intervention, dose, route of administration, patient, or caused by an interaction with another drug(s) or procedure(s).	ncit:C41331		
PD						Subject Non-Compliance	Failure of a patient to follow medical advice, take medication as directed, or adhere to a prescribed course of treatment.	ncit:C91752		
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649		
										
										
DD	Demographics									
TD	Demographics									
TG	One row per subject									
VD	SEX	Code	Mandatory	The assemblage of physical properties or qualities by which male is distinguished from female; the physical difference between male and female; the distinguishing peculiarity of male or female.	ncit:C28421	_undefined_	_undefined_	_undefined_		
PD						Male	A person who belongs to the sex that normally produces sperm. The term is used to indicate biological sex distinctions, cultural gender role distinctions, or both.	ncit:C20197	Note: May not get from some European countries.	
PD						Female	A person who belongs to the sex that normally produces ova. The term is used to indicate biological sex distinctions, or cultural gender role distinctions, or both.	ncit:C16576		
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998		
PD						Not Reported	Not provided or available.	ncit:C43234		
VD	RACE	Code	Mandatory	An arbitrary classification of a taxonomic group that is a division of a species. It usually arises as a consequence of geographical isolation within a species and is characterized by shared heredity, physical attributes and behavior, and in the case of humans, by common history, nationality, or geographic distribution.	ncit:C17049	_undefined_	_undefined_	_undefined_		
PD						American Indian or Alaska Native	A person having origins in any of the original peoples of North and South America (including Central America) and who maintains tribal affiliation or community attachment. (OMB)	ncit:C41259	Note: May not get from some European countries.	
PD						Asian	A person having origins in any of the original peoples of the Far East, Southeast Asia, or the Indian subcontinent, including for example, Cambodia, China, India, Japan, Korea, Malaysia, Pakistan, the Philippine Islands, Thailand, and Vietnam. (OMB)	ncit:C41260		
PD						Black or African American	A person having origins in any of the Black racial groups of Africa. Terms such as "Haitian" or "Negro" can be used in addition to "Black or African American". (OMB)	ncit:C16352		
PD						Multiracial	Having ancestors of several or various races.	ncit:C67109		
PD						Native Hawaiian or Other Pacific Islander	A person having origins in any of the original peoples of Hawaii, Guam, Samoa, or other Pacific Islands. (OMB)	ncit:C41219		
PD						White	A person having origins in any of the original peoples of Europe, the Middle East, or North Africa. (OMB)	ncit:C41261		
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998		
PD						Not Reported	Not provided or available.	ncit:C43234		
VD	ETHNICITY	Code	Mandatory	A social group characterized by a distinctive social and cultural tradition that is maintained from generation to generation. Members share a common history and origin and a sense of identification with the group. They have similar and distinctive features in their lifestyle habits and shared experiences. They often have a common genetic heritage which may be reflected in their experience of health and disease.	ncit:C16564	_undefined_	_undefined_	_undefined_		
PD						Hispanic or Latino	A person of Cuban, Mexican, Puerto Rican, South or Central American, or other Spanish culture or origin, regardless of race. The term, "Spanish origin," can be used in addition to "Hispanic or Latino." (OMB)	ncit:C17459		
PD						Not Hispanic or Latino	A person not of Cuban, Mexican, Puerto Rican, South or Central American, or other Spanish culture or origin, regardless of race.	ncit:C41222		
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998		
PD						Not Reported	Not provided or available.	ncit:C43234		
										
										
DD	Demographics									
TD	Medical History									
TG	One row per subject per prior medical history									
VD	MEDICAL_HISTORY	Code	Optional	The verbatim description of the medical history being reported.	ncit:C83118	_undefined_	_undefined_	_undefined_		
PD						Fanconi Anemia	An autosomal recessive genetic disorder characterized by bone marrow failure, skeletal abnormalities, and an increase incidence of development of neoplasias.	ncit:C62505	Note: If subject had multiple prior medical conditions, include one observation per condition.	
PD						NF1	The most common type of neurofibromatosis. It is characterized clinically by cutaneous and subcutaneous tumors with patches of hyperpigmentation. The hyperpigmented skin areas, are present from birth and found anywhere on the body surface. They can vary markedly in size and color. The dark brown areas are called cafe-au-lait spots. The multiple cutaneous and subcutaneous tumors are nerve sheath tumors, called neurofibromas. They can develop anywhere along the peripheral nerve fibers. Neurofibromas can become quite large, causing a major disfigurement, eroding bone, and compressing various peripheral nerve structures. Type 1 neurofibromatosis has dominant inheritance, with a gene locus on the proximal long arm of chromosome 17.	ncit:C3273		
PD						NF2	An autosomal dominant disorder caused by mutations in the NF2 tumor suppressor gene. It is characterized by the development of peripheral and central nervous system tumors including acoustic schwannomas, neurofibromas, gliomas, and meningiomas.	ncit:C3274		
PD						Gardner Syndrome	A variant of familial adenomatous polyposis. It is an autosomal dominant syndrome characterized by multiple colonic polyps predisposing to carcinoma of the colon, osteomas of the skull, epidermoid cysts, and fibromas. It is associated with mutation of the APC gene.	ncit:C6728		
PD						Retinoblastoma Syndrome	A malignant tumor that originates in the nuclear layer of the retina. As the most common primary tumor of the eye in children, retinoblastoma is still relatively uncommon, accounting for only 1% of all malignant tumors in pediatric patients. Approximately 95% of cases are diagnosed before age 5. These tumors may be multifocal, bilateral, congenital, inherited, or acquired. Seventy-five percent of retinoblastomas are unilateral; 60% occur sporadically. A predisposition to retinoblastoma has been associated with 13q14 cytogenetic abnormalities. Patients with the inherited form also appear to be at increased risk for secondary nonocular malignancies such as osteosarcoma, malignant fibrous histiocytoma, and fibrosarcoma.	ncit:C7541		
PD						Ollier Disease	A rare benign disorder characterized by lack of normal endochondral ossification, and the growth of multiple enchondromas. It primarily affects the bones of the hand, in children and young adults. Extent of the disease varies; in some cases, neoplastic involvement may be widespread causing considerable deformity.	ncit:C3008		
PD						Maffucci Syndrome	A rare non-inherited disorder primarily affecting the skin and skeletal system. It is classified as a mesodermal dysplasia. Clinical signs appear within the first decade and are characterized by multiple soft tissue hemiangiomas and enchondromas leading to skeletal deformities. Clinical course is progressive with variable development of associated malignancies.	ncit:C3213		
PD						Paget Disease	A malignant neoplasm composed of large cells with large nuclei, prominent nucleoli, and abundant pale cytoplasm (Paget cells). Paget cell neoplasms include Paget disease of the nipple and extramammary Paget disease which may affect the vulva, penis, anus, skin and scrotum.	ncit:C7073		
PD						Multiple Osteochondromas	An autosomal dominant neoplastic chondrogenic process affecting multiple sites. It is caused by mutations in the EXT1 or EXT2 genes. Grossly and microscopically, the lesions resemble an osteochondroma.	ncit:C53457		
PD						McCune-Albright Syndrome	A syndrome characterized by the presence of polyostotic fibrous dysplasia, cafe-au-lait skin lesions, and sexual precocity. It is caused by mutations within the GNAS genetic locus.	ncit:C48627		
PD						Rothmund-Thomson Syndrome	An autosomal recessive inherited syndrome usually caused by mutations in the RECQL4 gene. It is characterized by poikilodermatous skin changes, sparse hair, cataracts, small stature, skeletal abnormalities, and an increased predisposition to cancer, particularly osteosarcoma.	ncit:C3335		
PD						Werner Syndrome	A rare, autosomal recessive syndrome caused by mutations in the WRN gene. It is characterized by the appearance of accelerated aging following puberty. It is associated with the development of diabetes mellitus, atherosclerosis, cataracts, and cancer.	ncit:C3447		
PD						Cherubism	A rare autosomal dominant inherited disorder usually caused by mutations in the SH3BP2 gene. It is characterized by a prominent lower part of the face due to bilateral replacement of the mandibular or maxillary bones by lesions. The lesions contain osteoclast-like cells admixed with spindle-shaped mononuclear stromal cells. With time, the lesions become more fibrotic and less osteoclast-rich.	ncit:C84630		
PD						Li-Fraumeni	An autosomal dominant cancer predisposition syndrome caused by germline mutations of the TP53 gene. It is characterized by the development of malignant neoplasms at various anatomic sites. The malignant neoplasms associated with Li-Fraumeni syndrome include breast carcinoma, choroid plexus carcinoma, adrenal cortex carcinoma, gastric carcinoma, colorectal carcinoma, thyroid gland carcinoma, kidney carcinoma, prostate carcinoma, astrocytic tumors, medulloblastoma, osteosarcoma, soft tissue sarcoma, leukemia, and non-Hodgkin lymphoma.	ncit:C3476		
PD						Lynch Syndrome	An autosomal dominant hereditary neoplastic syndrome characterized by the development of colorectal carcinoma and a high risk of developing endometrial carcinoma, gastric carcinoma, ovarian carcinoma, renal pelvis carcinoma, and small intestinal carcinoma. Patients often develop colorectal carcinomas at an early age (mean, 45 years). In the majority of the cases the lesions arise from the proximal colon. At the molecular level, high-frequency microsatellite instability is present.	ncit:C8494		
PD						Bloom Syndrome	An autosomal dominant inherited syndrome caused by mutations in the BRCA1 or BRCA2 genes. Patients are at high risk of developing breast cancer, particularly before the age of fifty, high risk of developing a second primary breast cancer, and high risk of developing both breast and ovarian cancer.	ncit:C8493		
PD						Other Cancer	A finding indicating the presence of a malignancy that is not further specified or defined.	ncit:		
PD						Diamond-Blackfan Anemia	An inherited condition characterized by aplasia of the erythroid series only. The white cells and platelets are not affected. Patients develop anemia usually in infancy.	ncit:C61236		
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998		
PD						Not Reported	Not provided or available.	ncit:C43234		
										
										
DD	Demographics									
TD	Survival Characteristics									
TG	One row per subject per cause of death, per cause of death detail									
VD	AGE_AT_LKSS	Number	Mandatory	Age of subject (in days) at the last known survival status.	ncit:C168844	_undefined_	_undefined_	_undefined_		
VD	DISEASE_PHASE	Code	Mandatory	The stage or period of an individual's disease.	ncit:C168878	_undefined_	_undefined_	_undefined_		
PD						Initial Diagnosis	The first diagnosis of the individual's condition.	ncit:C156813		
PD						Relapse	The return of a disease after a period of remission.	ncit:C38155		
PD						Progression	The worsening of a disease over time.	ncit:C17747		
PD						Relapse/Progression	Either the return of the disease or the progression of the disease.	ncit:C174991		
VD	DISEASE_PHASE_NUMBER	Number	Mandatory	The number of the disease phase.	ncit:C173258	_undefined_	_undefined_	_undefined_		
VD	COURSE	Code	Mandatory	The type of protocol treatment course administered.	ncit:C168807	_undefined_	_undefined_	_undefined_		
PD						Induction	The first choice of treatment for a particular type of cancer.	ncit:C158876		
PD						Consolidation	Treatment that is given after initial therapy to kill any remaining cancer cells.	ncit:C15679		
PD						Maintenance	Continuation of treatment for an extended period of time to prevent relapse.	ncit:C15688		
VD	COURSE_NUMBER	Number	Mandatory	The number assigned to a course of therapeutic agent administration, indicating where a particular course of treatment falls within a sequence of treatments.	ncit:C166235	_undefined_	_undefined_	_undefined_		
VD	LKSS	Code	Mandatory	The individual's last known survival status.	ncit:C168931	_undefined_	_undefined_	_undefined_		
PD						Alive	Showing characteristics of life; displaying signs of life.	ncit:C37987		
PD						Dead	The cessation of life.	ncit:C28554		
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998		
VD	CAUSE_OF_DEATH	Code	Mandatory	The circumstance or condition that results in the death of a living being.	ncit:C81239	_undefined_	_undefined_	_undefined_		
PD						Disease Progression	An indication that the subject has died due to the progression of their disease.	ncit:C168970	Note: If multiple causes of death, include one observation per cause of death. However, only one cause of death can have the varaiable CAUSE_OF_DEATH_RANKING=Primary. Note: Only fill in this variable if LKSS is "Dead".	
PD						Treatment-Related Mortality	A death that is considered to be causally linked to a treatment.	ncit:C166165		
PD						Secondary Malignancy	A malignant neoplasm that arises from a pre-existing lower grade lesion, or as a result of a primary lesion that has spread to secondary sites, or due to a complication of a cancer treatment.	ncit:C4968		
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649		
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998		
PD						Not Reported	Not provided or available.	ncit:C43234		
VD	CAUSE_OF_DEATH_RANKING	Code	Mandatory	Assigning a weighted relevance to the cause of death.	ncit:C168932	_undefined_	_undefined_	_undefined_		
PD						Primary	The first significant event which ultimately led to death.	ncit:C99531	Note: There may be multiple contributory causes of death, but only one primary cause of death. Note: Only fill in this variable if LKSS is "Dead".	
PD						Contributory	Any factor contributing to the cause of death.	ncit:C168948		
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998		
PD						Not Reported	Not provided or available.	ncit:C43234		
										
										
DD	Disease Attributes									
TD	Tumor Assessment									
TG	One row per subject per tumor assessment									
VD	AGE_AT_TUMOR_ASSESSMENT	Number	Mandatory	The age of an individual at the time of initial pathologic diagnosis.	ncit:C156420	_undefined_	_undefined_	_undefined_		
VD	DISEASE_PHASE	Code	Mandatory	The stage or period of an individual's disease.	ncit:C168878	_undefined_	_undefined_	_undefined_		
PD						Initial Diagnosis	The first diagnosis of the individual's condition.	ncit:C156813		
PD						Relapse	The return of a disease after a period of remission.	ncit:C38155		
PD						Progression	The worsening of a disease over time.	ncit:C17747		
PD						Relapse/Progression	Either the return of the disease or the progression of the disease.	ncit:C174991		
VD	DISEASE_PHASE_NUMBER	Number	Mandatory	The number of the disease phase.	ncit:C173258	_undefined_	_undefined_	_undefined_		
VD	COURSE	Code	Mandatory	The type of protocol treatment course administered.	ncit:C168807	_undefined_	_undefined_	_undefined_		
PD						Induction	The first choice of treatment for a particular type of cancer.	ncit:C158876		
PD						Consolidation	Treatment that is given after initial therapy to kill any remaining cancer cells.	ncit:C15679		
PD						Maintenance	Continuation of treatment for an extended period of time to prevent relapse.	ncit:C15688		
VD	COURSE_NUMBER	Number	Mandatory	The number assigned to a course of therapeutic agent administration, indicating where a particular course of treatment falls within a sequence of treatments.	ncit:C166235	_undefined_	_undefined_	_undefined_		
VD	TUMOR_DETECTION_METHOD	Code	Optional	The technique used to administer the tumor identification assessment.	ncit:C117438	_undefined_	_undefined_	_undefined_		
PD						MRI	Imaging that uses radiofrequency waves and a strong magnetic field rather than x-rays to provide detailed pictures of internal organs and tissues. The technique is valuable for the diagnosis of many pathologic conditions, including cancer, heart and vascular disease, stroke, and joint and musculoskeletal disorders.	ncit:C16809		
PD						CT Scan	A method of examining structures within the body by scanning them with X rays and using a computer to construct a series of cross-sectional scans along a single axis.	ncit:C17204		
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998		
PD						Not Reported	Not provided or available.	ncit:C43234		
VD	TUMOR_CLASSIFICATION	Code	Mandatory	The classification of a tumor based primarily on histopathological characteristics.	ncit:C174459	_undefined_	_undefined_	_undefined_		
PD						Primary	A tumor at the original site of origin.	ncit:C8509		
PD						Metastatic	A tumor that has spread from its original (primary) site of growth to another site, close to or distant from the primary site. Metastasis is characteristic of advanced malignancies, but in rare instances can be seen in neoplasms lacking malignant morphology.	ncit:C3261		
PD						Unknown	Reported as unknown by the data contributor.	ncit:C14174		
PD						Not Reported	Not provided or available.	ncit:C43234		
VD	TUMOR_TISSUE_TYPE	Code	Optional	The type of material sample taken from a biological entity for tumor findings assessment testing.	ncit:C119940	_undefined_	_undefined_	_undefined_		
PD						Bone	Connective tissue that forms the skeletal components of the body.	ncit:C12366		
PD						Soft Tissue	A general term comprising tissue that is not hardened or calcified; including muscle, fat, blood vessels, nerves, tendons, ligaments and fascia.	ncit:C12471		
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998		
PD						Not Reported	Not provided or available.	ncit:C43234		
VD	TUMOR_SITE	Code	Optional	The anatomic site of the tumor.	ncit:C157120	_undefined_	_undefined_	_undefined_		
PD						Abdominal Wall	The upper leg bone positioned between the pelvis and the knee.	ncit:C12717		
