VD	AGE_AT_DISEASE_PHASE	Number	n/a	Age in days when the diagnosis was made for the disease phase.	ncit:C168972	_undefined_	_undefined_	_undefined_	Disease phase could be the "Initial Diagnosis" phase, or a "Relapse" phase, etc...	
VD	YEAR_AT_DISEASE_PHASE	Number	n/a	Year when the diagnosis was made for the disease phase.	ncit:C168823	_undefined_	_undefined_	_undefined_	Disease phase could be the "Initial Diagnosis" phase, or a "Relapse" phase, etc...	
										
										
DD	Protocol									
TD	Course Timing									
TG	One row per subject per course									
VD	COURSE	Code	n/a	The type of protocol treatment course administered.	ncit:C168807	_undefined_	_undefined_	_undefined_		
PD						Prephase	A chemotherapy treatment administered prior to the definitive chemotherapy treatment.	ncit:C168826		
PD						Induction	The first choice of treatment for a particular type of cancer.	ncit:C158876		
PD						Intensification	A second round of intense chemotherapy as part of consolidation therapy.	ncit:C173105		
PD						Consolidation	Treatment that is given after initial therapy to kill any remaining cancer cells.	ncit:C15679		
PD						Stem Cell Transplant Conditioning	A regimen that can be used as a conditioning regimen for hematopoietic stem cell transplantation (HSCT).	ncit:C168794		
PD						Maintenance	Continuation of treatment for an extended period of time to prevent relapse.	ncit:C15688		
PD						Palliative Treatment	The patient- and family-centered active holistic care of patients with advanced, progressive disease. Essential components of palliative care are: pain and symptom control, communication regarding treatment and alternatives, prognosis, and available services, rehabilitation services, care that addresses treatment and palliative concerns, intellectual, emotional, social, and spiritual needs, terminal care, support in bereavement. The goal of palliative care is an achievement of the best quality of life for patients and their families.	ncit:C15292		
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649		
VD	COURSE_NUMBER	Number	n/a	The number assigned to a course of therapeutic agent administration, indicating where a particular course of treatment falls within a sequence of treatments.	ncit:C166235	_undefined_	_undefined_	_undefined_	Course number is grouped within subcategory. I.e. number Induction 1, 2, 3, 4, etc..., Prephase 1, 2, 3, 4, etc..., Maintenance 1,2,3,4,5,6 etc...	
VD	AGE_AT_COURSE_START	Number	n/a	Age of subject (in days) at the start of the course.	ncit:C168850	_undefined_	_undefined_	_undefined_		
VD	AGE_AT_COURSE_END	Number	n/a	Age of subject (in days) at the end of the course.	ncit:C168851	_undefined_	_undefined_	_undefined_		
VD	AGE_AT_COURSE_ANC_500	Number	n/a	Age of subject (in days) when their neutrophil count exceeded a threshold of 500 (ANC/mm3) during the course.	ncit:C168852	_undefined_	_undefined_	_undefined_	This variable is used as a proxy for the age at course end, when appropriate.	
										
										
DD	Protocol									
TD	Off Protocol Therapy/Study									
TG	One row per subject per off protocol therapy/study per reason off									
VD	AGE_OFF	Number	n/a	Age of subject (in days) when subject was off therapy or study.	ncit:C172678	_undefined_	_undefined_	_undefined_		
VD	DISEASE_PHASE	Code	n/a	The stage or period of an individual's disease.	ncit:C168878	_undefined_	_undefined_	_undefined_	Only fill in Disease Phase, Disease Phase Number, Course, and Course Number if "AGE_" not known | Disease Phase could be "Initial Diagnosis" phase, or a "Relapse" phase, etc...	
PD						Initial Diagnosis	The first diagnosis of the individual's condition.	ncit:C156813		
PD						Relapse	The return of a disease after a period of remission.	ncit:C38155		
VD	DISEASE_PHASE_NUMBER	Number	n/a	The number of the disease phase.	ncit:C173258	_undefined_	_undefined_	_undefined_	Only fill in Disease Phase, Disease Phase Number, Course, and Course Number if "AGE_" not known | Ordinal number of the Disease Phase, grouped within subcategory. I.e. number Relapse 1, 2, 3, 4, etc... and Progression 1, 2, 3, 4, etc...	
VD	COURSE	Code	n/a	The type of protocol treatment course administered.	ncit:C168807	_undefined_	_undefined_	_undefined_	Only fill in Disease Phase, Disease Phase Number, Course, and Course Number if "AGE_" not known	
PD						Prephase	A chemotherapy treatment administered prior to the definitive chemotherapy treatment.	ncit:C168826		
PD						Induction	The first choice of treatment for a particular type of cancer.	ncit:C158876		
PD						Intensification	A second round of intense chemotherapy as part of consolidation therapy.	ncit:C173105		
PD						Consolidation	Treatment that is given after initial therapy to kill any remaining cancer cells.	ncit:C15679		
PD						Stem Cell Transplant Conditioning	A regimen that can be used as a conditioning regimen for hematopoietic stem cell transplantation (HSCT).	ncit:C168794		
PD						Maintenance	Continuation of treatment for an extended period of time to prevent relapse.	ncit:C15688		
PD						Palliative Treatment	The patient- and family-centered active holistic care of patients with advanced, progressive disease. Essential components of palliative care are: pain and symptom control, communication regarding treatment and alternatives, prognosis, and available services, rehabilitation services, care that addresses treatment and palliative concerns, intellectual, emotional, social, and spiritual needs, terminal care, support in bereavement. The goal of palliative care is an achievement of the best quality of life for patients and their families.	ncit:C15292		
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649		
VD	COURSE_NUMBER	Number	n/a	The number assigned to a course of therapeutic agent administration, indicating where a particular course of treatment falls within a sequence of treatments.	ncit:C166235	_undefined_	_undefined_	_undefined_	Only fill in Disease Phase, Disease Phase Number, Course, and Course Number if "AGE_" not known | Course Number is grouped within subcategory. I.e. number Induction 1, 2, 3, 4, etc..., Prephase 1, 2, 3, 4, etc..., Maintenance 1,2,3,4,5,6 etc...	
VD	OFF_TYPE	Code	n/a	The code used to designate that the subject went off therapy or off the study.	ncit:C173256	_undefined_	_undefined_	_undefined_	Off protocol therapy means they have stopped protocol treatment, but are still being followed in the study	
PD						Protocol Therapy	No longer receiving protocol therapy.	ncit:C173257		
PD						Study	No longer participating in a study; not being followed and will not be retreated.	ncit:C29851		
VD	REASON_OFF	Code	n/a	The reason a subject went off the therapy or study.	ncit:C173519	_undefined_	_undefined_	_undefined_	If multiple reasons "off protocol therapy" or "off study", include one observation per reason.	
PD						Death	Specifies whether the life of an entity has ceased.	ncit:C93546		
PD						Lost to Follow-Up	The subject was not available for follow-up procedures.	ncit:C70740		
PD						Completion of Planned Therapy	The end of the planned treatment.	ncit:C168935		
PD						Physician Decision	A position, opinion or judgment reached after consideration by a physician with reference to subject.	ncit:C48250		
PD						Withdrawal of Consent	When the permission to do something is rescinded or withdrawn.	ncit:C48271		
PD						Subject/Guardian Refused Further Treatment	The subject or their guardian has refused further treatment.	ncit:C168934		
PD						Disease Progression	A clinical, pathologic, and/or molecular finding indicating that the course of a disease is worsening in terms of extent or severity.	ncit:C35571		
PD						Relapse	The return of a disease after a period of remission.	ncit:C38155		
PD						Adverse Event	Any unfavorable or unintended disease, sign, or symptom (including an abnormal laboratory finding) that is temporally associated with the use of a medical treatment or procedure, and that may or may not be considered related to the medical treatment or procedure. Such events can be related to the intervention, dose, route of administration, patient, or caused by an interaction with another drug(s) or procedure(s).	ncit:C41331		
PD						Secondary Malignancy	A malignant neoplasm that arises from a pre-existing lower grade lesion, or as a result of a primary lesion that has spread to secondary sites, or due to a complication of a cancer treatment.	ncit:C4968		
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649		
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998		
PD						Not Reported	Not provided or available.	ncit:C43234		
										
										
DD	Demographics									
TD	Demographics									
TG	One row per subject									
VD	SEX	Code	n/a	The assemblage of physical properties or qualities by which male is distinguished from female; the physical difference between male and female; the distinguishing peculiarity of male or female.	ncit:C28421	_undefined_	_undefined_	_undefined_		
PD						Male	A person who belongs to the sex that normally produces sperm. The term is used to indicate biological sex distinctions, cultural gender role distinctions, or both.	ncit:C20197		
PD						Female	A person who belongs to the sex that normally produces ova. The term is used to indicate biological sex distinctions, or cultural gender role distinctions, or both.	ncit:C16576		
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649		
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998		
PD						Not Reported	Not provided or available.	ncit:C43234		
VD	RACE	Code	n/a	A geographic ancestral origin category that is assigned to a population group based mainly on physical characteristics that are thought to be distinct and inherent.	ncit:C17049	_undefined_	_undefined_	_undefined_		
PD						American Indian or Alaska Native	A person having origins in any of the original peoples of North and South America (including Central America) and who maintains tribal affiliation or community attachment. (OMB)	ncit:C41259		
PD						Asian	A person having origins in any of the original peoples of the Far East, Southeast Asia, or the Indian subcontinent, including for example, Cambodia, China, India, Japan, Korea, Malaysia, Pakistan, the Philippine Islands, Thailand, and Vietnam. (OMB)	ncit:C41260		
PD						Black or African American	A person having origins in any of the Black racial groups of Africa. Terms such as "Haitian" or "Negro" can be used in addition to "Black or African American". (OMB)	ncit:C16352		
PD						Multiracial	Having ancestors of several or various races.	ncit:C67109		
PD						Native Hawaiian or Other Pacific Islander	A person having origins in any of the original peoples of Hawaii, Guam, Samoa, or other Pacific Islands. (OMB)	ncit:C41219		
PD						White	A person having origins in any of the original peoples of Europe, the Middle East, or North Africa. (OMB)	ncit:C41261		
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649		
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998		
PD						Not Reported	Not provided or available.	ncit:C43234		
VD	ETHNICITY	Code	n/a	A social group characterized by a distinctive social and cultural tradition that is maintained from generation to generation. Members share a common history and origin and a sense of identification with the group. They have similar and distinctive features in their lifestyle habits and shared experiences. They often have a common genetic heritage which may be reflected in their experience of health and disease.	ncit:C16564	_undefined_	_undefined_	_undefined_		
PD						Hispanic or Latino	A person of Cuban, Mexican, Puerto Rican, South or Central American, or other Spanish culture or origin, regardless of race. The term, "Spanish origin," can be used in addition to "Hispanic or Latino." (OMB)	ncit:C17459		
PD						Not Hispanic or Latino	A person not of Cuban, Mexican, Puerto Rican, South or Central American, or other Spanish culture or origin, regardless of race.	ncit:C41222		
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998		
PD						Not Reported	Not provided or available.	ncit:C43234		
										
										
DD	Demographics									
TD	Medical History									
TG	One row per subject per prior medical history									
VD	MEDICAL_HISTORY	Code	n/a	A health condition or medical problem that was diagnosed or treated before a specific date.	ncit:C54056	_undefined_	_undefined_	_undefined_	If subject had multiple prior medical conditions, include one observation per condition.	
PD						Trisomy 21	A chromosomal abnormality consisting of the presence of a third copy of chromosome 21 in somatic cells.	ncit:C43224		
PD						Trisomy 21 Mosaicism	The presence of cells with and without three copies of chromosome 21 in either somatic or germinal tissue.	ncit:C142099		
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649		
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998		
PD						Not Reported	Not provided or available.	ncit:C43234		
										
										
DD	Demographics									
TD	Survival Characteristics									
TG	One row per subject per cause of death, per treatment type, per cause of death detail									
VD	AGE_AT_LKSS	Number	n/a	Age of subject (in days) at the last known survival status.	ncit:C168844	_undefined_	_undefined_	_undefined_		
VD	DISEASE_PHASE	Code	n/a	The stage or period of an individual's disease.	ncit:C168878	_undefined_	_undefined_	_undefined_	Disease phase could be "Initial Diagnosis" phase, or a "Relapse" phase, etc...	
PD						Initial Diagnosis	The first diagnosis of the individual's condition.	ncit:C156813		
PD						Relapse	The return of a disease after a period of remission.	ncit:C38155		
VD	DISEASE_PHASE_NUMBER	Number	n/a	The number of the disease phase.	ncit:C173258	_undefined_	_undefined_	_undefined_	Ordinal number of the disease phase, grouped within subcategory. I.e. number Relapse 1, 2, 3, 4, etc...	
VD	COURSE	Code	n/a	The type of protocol treatment course administered.	ncit:C168807	_undefined_	_undefined_	_undefined_		
PD						Prephase	A chemotherapy treatment administered prior to the definitive chemotherapy treatment.	ncit:C168826		
PD						Induction	The first choice of treatment for a particular type of cancer.	ncit:C158876		
PD						Intensification	A second round of intense chemotherapy as part of consolidation therapy.	ncit:C173105		
PD						Consolidation	Treatment that is given after initial therapy to kill any remaining cancer cells.	ncit:C15679		
PD						Stem Cell Transplant Conditioning	A regimen that can be used as a conditioning regimen for hematopoietic stem cell transplantation (HSCT).	ncit:C168794		
PD						Maintenance	Continuation of treatment for an extended period of time to prevent relapse.	ncit:C15688		
PD						Palliative Treatment	The patient- and family-centered active holistic care of patients with advanced, progressive disease. Essential components of palliative care are: pain and symptom control, communication regarding treatment and alternatives, prognosis, and available services, rehabilitation services, care that addresses treatment and palliative concerns, intellectual, emotional, social, and spiritual needs, terminal care, support in bereavement. The goal of palliative care is an achievement of the best quality of life for patients and their families.	ncit:C15292		
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649		
VD	COURSE_NUMBER	Number	n/a	The number assigned to a course of therapeutic agent administration, indicating where a particular course of treatment falls within a sequence of treatments.	ncit:C166235	_undefined_	_undefined_	_undefined_	Course number is grouped within subcategory. I.e. number Induction 1, 2, 3, 4, etc..., Prephase 1, 2, 3, 4, etc..., Maintenance 1,2,3,4,5,6 etc...	
VD	LKSS	Code	n/a	The individual's last known survival status.	ncit:C168931	_undefined_	_undefined_	_undefined_		
PD						Alive	Showing characteristics of life; displaying signs of life.	ncit:C37987		
PD						Dead	The cessation of life.	ncit:C28554		
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998		
VD	AGE_LOST_TO_FOLLOW_UP	Number	n/a	Age of subject (in days) when the subject was lost to follow-up.	ncit:C172679	_undefined_	_undefined_	_undefined_		
VD	CAUSE_OF_DEATH	Code	n/a	The circumstance or condition that results in the death of a living being.	ncit:C81239	_undefined_	_undefined_	_undefined_	If multiple causes of death, include one observation per cause of death. However, only one cause of death can have the varaiable CAUSE_OF_DEATH_RANKING=Primary. | Only fill in this variable if LKSS is "Dead"	
PD						Disease Progression	An indication that the subject has died due to the progression of their disease.	ncit:C168970		
PD						Pre-Treatment Disease Complications	A complication of the disease that existed prior to treatment.	ncit:C168876		
PD						Post-Treatment Disease Complications	A complication of the disease that occurred after treatment.	ncit:C168877		
PD						Treatment-Related Mortality	A death that is considered to be causally linked to a treatment.	ncit:C166165		
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649		
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998		
PD						Not Reported	Not provided or available.	ncit:C43234		
VD	TRM_TYPE	Code	n/a	The type of treatment related to the mortality of the subject.	ncit:C173260	_undefined_	_undefined_	_undefined_	If multiple treatment types, include one observation per treatment type. | Only fill in this variable if LKSS is "Dead" and CAUSE_OF_DEATH is "Treatment-related mortality"	
PD						Stem Cell Transplant	A therapeutic procedure that involves the transplantation of hematopoietic stem cells, either with the patient as their own donor or from a donor to a patient. This can be used for treatment of malignant and non-malignant diseases.	ncit:C15431		
PD						Immunotherapy	Therapy designed to induce changes in a patient's immune status in order to treat disease.	ncit:C15262		
PD						Chemotherapy	The use of synthetic or naturally-occurring chemicals for the treatment of diseases.	ncit:C15632		
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649		
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998		
PD						Not Reported	Not provided or available.	ncit:C43234		
VD	CAUSE_OF_DEATH_DETAIL	Code	n/a	Specific details of the cause of death.	ncit:C168868	_undefined_	_undefined_	_undefined_	If multiple cause of death details, include one observation per cause of death detail. | Only fill in this variable if LKSS is "Dead"	
PD						Hemorrhage	In medicine, loss of blood from damaged blood vessels. A hemorrhage may be internal or external, and usually involves a lot of bleeding in a short time.	ncit:C26791		
PD						Cardiac Failure	Inability of the heart to pump blood at an adequate rate to meet tissue metabolic requirements. Clinical symptoms of heart failure include: unusual dyspnea on light exertion, recurrent dyspnea occurring in the supine position, fluid retention or rales, jugular venous distension, pulmonary edema on physical exam, or pulmonary edema on chest x-ray presumed to be cardiac dysfunction.	ncit:C50577		
PD						Bacterial Infection	An acute infectious disorder that is caused by gram positive or gram negative bacteria; representative examples include pneumococcal, streptococcal, salmonella, and meningeal infections.	ncit:C2890		
PD						Viral Infection	Any disease caused by a virus.	ncit:C3439		
PD						Fungal Infection	An infection caused by a fungus.	ncit:C3245		
PD						Infection, Not Otherwise Specified	The invasion of an organism's body tissues by disease-causing agents and their multiplication, as well as the reaction by the host to these organisms and/or toxins that the organisms produce.	ncit:C128320		
PD						Sinusoidal Obstruction Syndrome	A disorder characterized by inflammation and damage of the hepatic sinusoidal endothelial cells of the hepatic venules that leads to venular occlusion and hepatocellular necrosis. It is most often a conditioning-related toxicity that results as a complication of hematopoietic stem cell transplantation (HSCT). It has also been described in populations of individuals who have ingested pyrrolizidine plant alkaloids. The clinical signs and symptoms include hyperbilirubinemia, hepatomegaly, and fluid retention.	ncit:C26793		
PD						Graft Versus Host Disease	A reaction, which may be fatal, in an immunocompromised subject (host) who has received an antigenically incompatible tissue transplant (graft) from an immunocompetent donor. The reaction is secondary to the activation of the transplanted cells against those host tissues that express an antigen not expressed by the donor, and is seen most commonly following bone marrow transplantation; acute disease is seen after 5-40 days, and chronic disease occurs weeks to months after transplantation.	ncit:C3063		
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649		
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998		
PD						Not Reported	Not provided or available.	ncit:C43234		
VD	CAUSE_OF_DEATH_RANKING	Code	n/a	Assigning a weighted relevance to the cause of death.	ncit:C168932	_undefined_	_undefined_	_undefined_	There may be multiple contributory causes of death, but only one primary cause of death. | Only fill in this variable if LKSS is "Dead"	
PD						Primary	The first significant event which ultimately led to death.	ncit:C99531		
PD						Contributory	Any factor contributing to the cause of death.	ncit:C168948		
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998		
PD						Not Reported	Not provided or available.	ncit:C43234		
										
										
DD	Disease Attributes									
TD	Disease Characteristics									
TG	One row per subject per disease phase per detection method per disease site									
VD	DISEASE_PHASE	Code	n/a	The stage or period of an individual's disease.	ncit:C168878	_undefined_	_undefined_	_undefined_	Disease phase could be "Initial Diagnosis" phase, or a "Relapse" phase, etc...	
PD						Initial Diagnosis	The first diagnosis of the individual's condition.	ncit:C156813		
PD						Relapse	The return of a disease after a period of remission.	ncit:C38155		
VD	DISEASE_PHASE_NUMBER	Number	n/a	The number of the disease phase.	ncit:C173258	_undefined_	_undefined_	_undefined_	Ordinal number of the disease phase, grouped within subcategory. I.e. number Relapse 1, 2, 3, 4, etc...	
VD	FAB_TYPE	Code	n/a	A classification system for acute myeloid leukemias, acute lymphoblastic leukemias, and myelodysplastic syndromes. It is based on the morphologic and cytochemical evaluation of bone marrow and peripheral blood smears.	ncit:C91220	_undefined_	_undefined_	_undefined_		
PD						M0	Acute Myeloid Leukemia with Minimal Differentiation	ncit:C8460		
PD						M1	Acute Myeloid Leukemia without Maturation	ncit:C3249		
PD						M2	Acute Myeloid Leukemia with Maturation	ncit:C3250		
PD						M3	Acute Promyelocytic Leukemia with PML-RARA	ncit:C3182		
PD						M3 Variant	Acute promyelocytic leukemia in which the promyelocytes in the peripheral blood have paucity or absence of cytoplasmic granules and characteristic bilobed nuclei.	ncit:C27757	It is the acute promyelocytic leukemia variant as defined by Bennet et al. (FAB classification),  M3 is APL (PML-RARA fusion, or other RARA fusions)	
PD						M4	Acute Myelomonocytic Leukemia	ncit:C7463		
PD						M4eo	Acute Myelomonocytic Leukemia with Abnormal Eosinophils	ncit:C9020		
PD						M5	Acute Monocytic Leukemia	ncit:C4861		
PD						M6	Acute Erythroid Leukemia	ncit:C8923		
PD						M7	Acute Megakaryoblastic Leukemia	ncit:C3170		
PD						AML Not Further Subclassified	Acute Myeloid Leukemia Not Otherwise Specified	ncit:C27753		
PD						Not Reported	Not provided or available.	ncit:C43234		
VD	WHO_AML	Code	n/a	A classification of acute myeloid leukemia tumors by the World Health Organization (WHO).	ncit:C159157	_undefined_	_undefined_	_undefined_		
PD						WHO >> Version 4 >> AML with t(8;21)(q22;q22.1); RUNX1-RUNX1T1	An acute myeloid leukemia with t(8;21)(q22; q22.1) giving rise to RUNX1/RUNX1T1 fusion transcript and showing maturation in the neutrophil lineage. The bone marrow and the peripheral blood show large myeloblasts with abundant basophilic cytoplasm, often containing azurophilic granules. This type of AML is associated with good response to chemotherapy and high complete remission rate.	ncit:C9288		
PD						WHO >> Version 4 >> AML with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11	An acute myeloid leukemia with monocytic and granulocytic differentiation and the presence of a characteristically abnormal eosinophil component in the bone marrow. This type of acute myeloid leukemia has a favorable prognosis. (WHO, 2001)	ncit:C9287		
PD						WHO >> Version 4 >> APL with PML-RARA	An acute promyelocytic leukemia with PML-RARA fusion occurring in children.	ncit:C7968		
PD						WHO >> Version 4 >> AML with t(9;11)(p21.3;q23.3); KMT2A-MLLT3	An acute myeloid leukemia associated with t(9;11)(p21.3;q23.3) and MLLT3-MLL (KMT2A) fusion protein expression. Morphologically it usually has monocytic features. It may present at any age but it is more commonly seen in children. Patients may present with disseminated intravascular coagulation.	ncit:C82403		
